imdb_id,title,original_title,year,runtime_minutes,genres,average_rating,num_votes,imdb_url
tt0161081,What Lies Beneath,What Lies Beneath,2000,130.0,Drama,6.6,145434,https://www.imdb.com/title/tt0161081
tt0113627,Leaving Las Vegas,Leaving Las Vegas,1995,111.0,Drama,7.5,145077,https://www.imdb.com/title/tt0113627
tt0870984,Antichrist,Antichrist,2009,108.0,Drama,6.5,144748,https://www.imdb.com/title/tt0870984
tt9495224,Black Mirror: Bandersnatch,Black Mirror: Bandersnatch,2018,90.0,Drama,7.1,143150,https://www.imdb.com/title/tt9495224
tt0468492,The Host,Goemool,2006,120.0,Drama,7.1,142835,https://www.imdb.com/title/tt0468492
tt0092965,Empire of the Sun,Empire of the Sun,1987,153.0,Drama,7.7,142765,https://www.imdb.com/title/tt0092965
tt0309987,The Dreamers,The Dreamers,2003,115.0,Drama,7.1,142079,https://www.imdb.com/title/tt0309987
tt3748172,Gerald's Game,Gerald's Game,2017,103.0,Drama,6.5,141971,https://www.imdb.com/title/tt3748172
tt1174732,An Education,An Education,2009,100.0,Drama,7.2,141106,https://www.imdb.com/title/tt1174732
tt2884206,I Origins,I Origins,2014,106.0,Drama,7.3,141012,https://www.imdb.com/title/tt2884206
tt0245574,Y tu mamá también,Y tu mamá también,2001,106.0,Drama,7.7,140953,https://www.imdb.com/title/tt0245574
tt0087884,"Paris, Texas","Paris, Texas",1984,145.0,Drama,8.1,140612,https://www.imdb.com/title/tt0087884
tt2494362,Bone Tomahawk,Bone Tomahawk,2015,132.0,Drama,7.1,139713,https://www.imdb.com/title/tt2494362
tt0265459,One Hour Photo,One Hour Photo,2002,96.0,Drama,6.8,139705,https://www.imdb.com/title/tt0265459
tt27543632,The Housemaid,The Housemaid,2025,131.0,Drama,6.7,139572,https://www.imdb.com/title/tt27543632
tt0097351,Field of Dreams,Field of Dreams,1989,107.0,Drama,7.5,138890,https://www.imdb.com/title/tt0097351
tt1937390,Nymphomaniac: Vol. I,Nymphomaniac: Vol. I,2013,117.0,Drama,6.9,138699,https://www.imdb.com/title/tt1937390
tt0365737,Syriana,Syriana,2005,128.0,Drama,6.8,138521,https://www.imdb.com/title/tt0365737
tt0293508,The Phantom of the Opera,The Phantom of the Opera,2004,143.0,Drama,7.2,138329,https://www.imdb.com/title/tt0293508
tt0257360,About Schmidt,About Schmidt,2002,125.0,Drama,7.2,138099,https://www.imdb.com/title/tt0257360
tt1389072,Downsizing,Downsizing,2017,135.0,Drama,5.8,137430,https://www.imdb.com/title/tt1389072
tt0114388,Sense and Sensibility,Sense and Sensibility,1995,136.0,Drama,7.7,137286,https://www.imdb.com/title/tt0114388
tt8999762,The Brutalist,The Brutalist,2024,216.0,Drama,7.2,136672,https://www.imdb.com/title/tt8999762
tt0120632,City of Angels,City of Angels,1998,114.0,Drama,6.7,134721,https://www.imdb.com/title/tt0120632
tt14208870,The Fabelmans,The Fabelmans,2022,151.0,Drama,7.5,134586,https://www.imdb.com/title/tt14208870
tt1911644,The Call,The Call,2013,94.0,Drama,6.7,134439,https://www.imdb.com/title/tt1911644
tt27534307,Speak No Evil,Speak No Evil,2024,110.0,Drama,6.8,133833,https://www.imdb.com/title/tt27534307
tt0490215,Silence,Silence,2016,161.0,Drama,7.2,133829,https://www.imdb.com/title/tt0490215
tt1228987,Let Me In,Let Me In,2010,116.0,Drama,7.1,133169,https://www.imdb.com/title/tt1228987
tt0182789,Bicentennial Man,Bicentennial Man,1999,132.0,Drama,6.9,133158,https://www.imdb.com/title/tt0182789
tt6048922,Greyhound,Greyhound,2020,91.0,Drama,7.0,132945,https://www.imdb.com/title/tt6048922
tt10189514,Soorarai Pottru,Soorarai Pottru,2020,153.0,Drama,8.6,131732,https://www.imdb.com/title/tt10189514
tt0397101,The Skeleton Key,The Skeleton Key,2005,104.0,Drama,6.5,131593,https://www.imdb.com/title/tt0397101
tt0146838,Any Given Sunday,Any Given Sunday,1999,162.0,Drama,6.9,131356,https://www.imdb.com/title/tt0146838
tt0435651,The Giver,The Giver,2014,97.0,Drama,6.4,130623,https://www.imdb.com/title/tt0435651
tt0169102,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,2001,224.0,Drama,8.1,129220,https://www.imdb.com/title/tt0169102
tt2400463,The Invitation,The Invitation,2015,100.0,Drama,6.6,129216,https://www.imdb.com/title/tt2400463
tt0099871,Jacob's Ladder,Jacob's Ladder,1990,113.0,Drama,7.4,128954,https://www.imdb.com/title/tt0099871
tt0223897,Pay It Forward,Pay It Forward,2000,123.0,Drama,7.2,128762,https://www.imdb.com/title/tt0223897
tt1821549,Nebraska,Nebraska,2013,115.0,Drama,7.7,128543,https://www.imdb.com/title/tt1821549
tt19770238,Aftersun,Aftersun,2022,102.0,Drama,7.6,128114,https://www.imdb.com/title/tt19770238
tt8613070,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,2019,122.0,Drama,8.0,127060,https://www.imdb.com/title/tt8613070
tt0091605,The Name of the Rose,The Name of the Rose,1986,130.0,Drama,7.7,126935,https://www.imdb.com/title/tt0091605
tt2671706,Fences,Fences,2016,139.0,Drama,7.2,125317,https://www.imdb.com/title/tt2671706
tt10633456,Minari,Minari,2020,115.0,Drama,7.4,125052,https://www.imdb.com/title/tt10633456
tt0907657,Once,Once,2006,86.0,Drama,7.8,124949,https://www.imdb.com/title/tt0907657
tt0366627,The Jacket,The Jacket,2005,103.0,Drama,7.1,124620,https://www.imdb.com/title/tt0366627
tt0213847,Malena,Malèna,2000,108.0,Drama,7.4,124574,https://www.imdb.com/title/tt0213847
tt4731136,A Cure for Wellness,A Cure for Wellness,2016,146.0,Drama,6.4,124208,https://www.imdb.com/title/tt4731136
tt1067583,Water for Elephants,Water for Elephants,2011,120.0,Drama,6.9,123981,https://www.imdb.com/title/tt1067583
tt8267604,Capernaum,Capharnaüm,2018,126.0,Drama,8.4,123976,https://www.imdb.com/title/tt8267604
tt1188996,My Name Is Khan,My Name Is Khan,2010,165.0,Drama,7.9,123099,https://www.imdb.com/title/tt1188996
tt1379182,Dogtooth,Kynodontas,2009,97.0,Drama,7.1,122916,https://www.imdb.com/title/tt1379182
tt0368008,The Manchurian Candidate,The Manchurian Candidate,2004,129.0,Drama,6.6,122775,https://www.imdb.com/title/tt0368008
tt0091251,Come and See,Idi i smotri,1985,142.0,Drama,8.3,122454,https://www.imdb.com/title/tt0091251
tt1315981,A Single Man,A Single Man,2009,99.0,Drama,7.5,122119,https://www.imdb.com/title/tt1315981
tt0404203,Little Children,Little Children,2006,137.0,Drama,7.5,121900,https://www.imdb.com/title/tt0404203
tt0287467,Talk to Her,Hable con ella,2002,112.0,Drama,7.9,121689,https://www.imdb.com/title/tt0287467
tt1063669,The Wave,Die Welle,2008,107.0,Drama,7.6,121622,https://www.imdb.com/title/tt1063669
tt0390384,Primer,Primer,2004,77.0,Drama,6.7,121545,https://www.imdb.com/title/tt0390384
tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017,118.0,Drama,4.6,121361,https://www.imdb.com/title/tt4465564
tt0929632,Precious,Precious,2009,110.0,Drama,7.3,121047,https://www.imdb.com/title/tt0929632
tt1702439,Safe Haven,Safe Haven,2013,115.0,Drama,6.7,121015,https://www.imdb.com/title/tt1702439
tt7752126,Brightburn,Brightburn,2019,90.0,Drama,6.1,121000,https://www.imdb.com/title/tt7752126
tt0120889,What Dreams May Come,What Dreams May Come,1998,113.0,Drama,7.0,120527,https://www.imdb.com/title/tt0120889
tt1682180,Stoker,Stoker,2013,99.0,Drama,6.7,120338,https://www.imdb.com/title/tt1682180
tt0115963,The Craft,The Craft,1996,101.0,Drama,6.5,120115,https://www.imdb.com/title/tt0115963
tt1853739,You're Next,You're Next,2011,95.0,Drama,6.6,119100,https://www.imdb.com/title/tt1853739
tt0105665,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,1992,134.0,Drama,7.3,119041,https://www.imdb.com/title/tt0105665
tt0108394,Three Colors: Blue,Trois couleurs: Bleu,1993,98.0,Drama,7.8,118915,https://www.imdb.com/title/tt0108394
tt1327194,The Lucky One,The Lucky One,2012,101.0,Drama,6.4,118378,https://www.imdb.com/title/tt1327194
tt0445922,Across the Universe,Across the Universe,2007,133.0,Drama,7.3,117675,https://www.imdb.com/title/tt0445922
tt0780653,The Wolfman,The Wolfman,2010,103.0,Drama,5.9,117617,https://www.imdb.com/title/tt0780653
tt0111495,Three Colors: Red,Trois couleurs: Rouge,1994,99.0,Drama,8.1,116882,https://www.imdb.com/title/tt0111495
tt32376165,A House of Dynamite,A House of Dynamite,2025,112.0,Drama,6.4,116229,https://www.imdb.com/title/tt32376165
tt1675192,Take Shelter,Take Shelter,2011,120.0,Drama,7.3,115532,https://www.imdb.com/title/tt1675192
tt0426931,August Rush,August Rush,2007,114.0,Drama,7.4,114650,https://www.imdb.com/title/tt0426931
tt0086541,Videodrome,Videodrome,1983,87.0,Drama,7.2,112816,https://www.imdb.com/title/tt0086541
tt4332232,Fractured,Fractured,2019,99.0,Drama,6.5,112708,https://www.imdb.com/title/tt4332232
tt8633478,Run,Run,2020,90.0,Drama,6.7,112569,https://www.imdb.com/title/tt8633478
tt0343737,The Good Shepherd,The Good Shepherd,2006,167.0,Drama,6.7,112325,https://www.imdb.com/title/tt0343737
tt1781769,Anna Karenina,Anna Karenina,2012,129.0,Drama,6.6,112207,https://www.imdb.com/title/tt1781769
tt1683526,Detachment,Detachment,2011,98.0,Drama,7.7,111647,https://www.imdb.com/title/tt1683526
tt0093010,Fatal Attraction,Fatal Attraction,1987,119.0,Drama,6.9,111247,https://www.imdb.com/title/tt0093010
tt4695012,It Comes at Night,It Comes at Night,2017,91.0,Drama,6.1,110900,https://www.imdb.com/title/tt4695012
tt1602620,Amour,Amour,2012,127.0,Drama,7.9,110504,https://www.imdb.com/title/tt1602620
tt7939766,I'm Thinking of Ending Things,I'm Thinking of Ending Things,2020,134.0,Drama,6.5,110112,https://www.imdb.com/title/tt7939766
tt6566576,Fear Street: Part One - 1994,Fear Street: 1994,2021,107.0,Drama,6.2,109935,https://www.imdb.com/title/tt6566576
tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133.0,Drama,6.2,109873,https://www.imdb.com/title/tt1027718
tt14444726,Tár,Tár,2022,158.0,Drama,7.4,109453,https://www.imdb.com/title/tt14444726
tt0124315,The Cider House Rules,The Cider House Rules,1999,126.0,Drama,7.4,109441,https://www.imdb.com/title/tt0124315
tt4682786,Collateral Beauty,Collateral Beauty,2016,97.0,Drama,6.8,109243,https://www.imdb.com/title/tt4682786
tt10886166,365 Days,365 dni,2020,114.0,Drama,3.3,108430,https://www.imdb.com/title/tt10886166
tt0452637,Lady in the Water,Lady in the Water,2006,110.0,Drama,5.5,107949,https://www.imdb.com/title/tt0452637
tt0328538,Thirteen,Thirteen,2003,100.0,Drama,6.8,107861,https://www.imdb.com/title/tt0328538
tt0250797,Unfaithful,Unfaithful,2002,124.0,Drama,6.7,107408,https://www.imdb.com/title/tt0250797
tt5478478,Hostiles,Hostiles,2017,134.0,Drama,7.2,107153,https://www.imdb.com/title/tt5478478
tt1161864,The Rite,The Rite,2011,114.0,Drama,6.0,106082,https://www.imdb.com/title/tt1161864
tt6292852,I Am Mother,I Am Mother,2019,113.0,Drama,6.7,106051,https://www.imdb.com/title/tt6292852
tt2358891,The Great Beauty,La grande bellezza,2013,141.0,Drama,7.7,106031,https://www.imdb.com/title/tt2358891
tt0367110,Swades,"Swades: We, the People",2004,189.0,Drama,8.2,105999,https://www.imdb.com/title/tt0367110
tt4287320,The Circle,The Circle,2017,110.0,Drama,5.4,105323,https://www.imdb.com/title/tt4287320
tt0117666,Sling Blade,Sling Blade,1996,135.0,Drama,8.0,105027,https://www.imdb.com/title/tt0117666
tt1034415,Suspiria,Suspiria,2018,152.0,Drama,6.7,104936,https://www.imdb.com/title/tt1034415
tt0383028,"Synecdoche, New York","Synecdoche, New York",2008,124.0,Drama,7.5,104632,https://www.imdb.com/title/tt0383028
tt11003218,Pig,Pig,2021,92.0,Drama,6.9,104559,https://www.imdb.com/title/tt11003218
tt27503384,Perfect Days,Perfect Days,2023,124.0,Drama,7.9,104252,https://www.imdb.com/title/tt27503384
tt1549572,Another Earth,Another Earth,2011,92.0,Drama,6.9,104247,https://www.imdb.com/title/tt1549572
tt0088939,The Color Purple,The Color Purple,1985,154.0,Drama,7.7,104081,https://www.imdb.com/title/tt0088939
tt0490204,Reign Over Me,Reign Over Me,2007,124.0,Drama,7.4,103716,https://www.imdb.com/title/tt0490204
tt2382009,Nymphomaniac: Vol. II,Nymphomaniac: Vol. II,2013,124.0,Drama,6.6,103577,https://www.imdb.com/title/tt2382009
tt29768334,Train Dreams,Train Dreams,2025,102.0,Drama,7.5,103174,https://www.imdb.com/title/tt29768334
tt1078588,My Sister's Keeper,My Sister's Keeper,2009,109.0,Drama,7.3,102757,https://www.imdb.com/title/tt1078588
tt0087277,Footloose,Footloose,1984,107.0,Drama,6.6,101885,https://www.imdb.com/title/tt0087277
tt0090863,The Color of Money,The Color of Money,1986,119.0,Drama,7.0,101221,https://www.imdb.com/title/tt0090863
tt0107822,The Piano,The Piano,1993,121.0,Drama,7.5,101183,https://www.imdb.com/title/tt0107822
tt0285531,Dreamcatcher,Dreamcatcher,2003,134.0,Drama,5.6,101172,https://www.imdb.com/title/tt0285531
tt0154420,The Celebration,Festen,1998,101.0,Drama,8.0,100833,https://www.imdb.com/title/tt0154420
tt10655524,It Ends with Us,It Ends with Us,2024,130.0,Drama,6.3,100825,https://www.imdb.com/title/tt10655524
tt0476735,My Father and My Son,Babam ve Oglum,2005,112.0,Drama,8.2,100707,https://www.imdb.com/title/tt0476735
tt0446755,The Painted Veil,The Painted Veil,2006,125.0,Drama,7.4,99973,https://www.imdb.com/title/tt0446755
tt0368226,The Room,The Room,2003,99.0,Drama,3.6,99823,https://www.imdb.com/title/tt0368226
tt0304415,Mona Lisa Smile,Mona Lisa Smile,2003,117.0,Drama,6.6,99277,https://www.imdb.com/title/tt0304415
tt1126591,Burlesque,Burlesque,2010,119.0,Drama,6.4,99257,https://www.imdb.com/title/tt1126591
tt1263670,Crazy Heart,Crazy Heart,2009,112.0,Drama,7.2,99163,https://www.imdb.com/title/tt1263670
tt0235198,Audition,Ôdishon,1999,115.0,Drama,7.1,98905,https://www.imdb.com/title/tt0235198
tt0250258,The Experiment,Das Experiment,2001,120.0,Drama,7.7,98832,https://www.imdb.com/title/tt0250258
tt0230838,Sweet November,Sweet November,2001,119.0,Drama,6.7,98819,https://www.imdb.com/title/tt0230838
tt0099582,Flatliners,Flatliners,1990,115.0,Drama,6.6,98689,https://www.imdb.com/title/tt0099582
tt5215952,The Wailing,Gokseong,2016,156.0,Drama,7.4,98475,https://www.imdb.com/title/tt5215952
tt0285742,Monster's Ball,Monster's Ball,2001,111.0,Drama,7.0,98412,https://www.imdb.com/title/tt0285742
tt1212419,Hereafter,Hereafter,2010,129.0,Drama,6.5,98330,https://www.imdb.com/title/tt1212419
tt1164999,Biutiful,Biutiful,2010,148.0,Drama,7.4,97944,https://www.imdb.com/title/tt1164999
tt0362478,The Box,The Box,2009,115.0,Drama,5.6,97835,https://www.imdb.com/title/tt0362478
tt1229822,Jane Eyre,Jane Eyre,2011,120.0,Drama,7.3,97662,https://www.imdb.com/title/tt1229822
tt6472976,Five Feet Apart,Five Feet Apart,2019,116.0,Drama,7.2,96682,https://www.imdb.com/title/tt6472976
tt0112579,The Bridges of Madison County,The Bridges of Madison County,1995,135.0,Drama,7.6,96534,https://www.imdb.com/title/tt0112579
tt4954522,Raw,Grave,2016,99.0,Drama,6.9,96384,https://www.imdb.com/title/tt4954522
tt1294226,The Last Song,The Last Song,2010,107.0,Drama,6.0,95996,https://www.imdb.com/title/tt1294226
tt0468489,Half Nelson,Half Nelson,2006,106.0,Drama,7.1,95786,https://www.imdb.com/title/tt0468489
tt2370248,Short Term 12,Short Term 12,2013,96.0,Drama,7.9,95428,https://www.imdb.com/title/tt2370248
tt1023481,Step Up 2: The Streets,Step Up 2 the Streets,2008,98.0,Drama,6.2,94555,https://www.imdb.com/title/tt1023481
tt2726560,The Longest Ride,The Longest Ride,2015,123.0,Drama,7.0,94500,https://www.imdb.com/title/tt2726560
tt1191111,Enter the Void,Enter the Void,2009,161.0,Drama,7.2,94461,https://www.imdb.com/title/tt1191111
tt1559547,Beautiful Creatures,Beautiful Creatures,2013,124.0,Drama,6.1,93328,https://www.imdb.com/title/tt1559547
tt0371257,Stay,Stay,2005,99.0,Drama,6.7,93297,https://www.imdb.com/title/tt0371257
tt30988739,Black Bag,Black Bag,2025,93.0,Drama,6.7,93177,https://www.imdb.com/title/tt30988739
tt0181536,Finding Forrester,Finding Forrester,2000,136.0,Drama,7.3,93149,https://www.imdb.com/title/tt0181536
tt0107943,The Remains of the Day,The Remains of the Day,1993,134.0,Drama,7.8,92775,https://www.imdb.com/title/tt0107943
tt0469641,World Trade Center,World Trade Center,2006,129.0,Drama,6.0,91897,https://www.imdb.com/title/tt0469641
tt0871510,Chak De! India,Chak De! India,2007,153.0,Drama,8.1,91804,https://www.imdb.com/title/tt0871510
tt0113540,Kids,Kids,1995,91.0,Drama,7.0,91625,https://www.imdb.com/title/tt0113540
tt1365050,Beasts of No Nation,Beasts of No Nation,2015,137.0,Drama,7.7,91363,https://www.imdb.com/title/tt1365050
tt0101921,Fried Green Tomatoes,Fried Green Tomatoes,1991,130.0,Drama,7.7,91156,https://www.imdb.com/title/tt0101921
tt11555492,Farha,Farha,2021,92.0,Drama,8.0,90962,https://www.imdb.com/title/tt11555492
tt0374546,"Spring, Summer, Fall, Winter... and Spring",Bom yeoreum gaeul gyeoul geurigo bom,2003,103.0,Drama,8.0,90816,https://www.imdb.com/title/tt0374546
tt9701940,Fear Street: Part Two - 1978,Fear Street: 1978,2021,109.0,Drama,6.7,90459,https://www.imdb.com/title/tt9701940
tt0387898,Caché,Caché,2005,117.0,Drama,7.3,90181,https://www.imdb.com/title/tt0387898
tt1726592,Before I Go to Sleep,Before I Go to Sleep,2014,92.0,Drama,6.3,89941,https://www.imdb.com/title/tt1726592
tt0118849,Children of Heaven,Bacheha-ye aseman,1997,89.0,Drama,8.2,89853,https://www.imdb.com/title/tt0118849
tt0084503,Pink Floyd: The Wall,Pink Floyd: The Wall,1982,95.0,Drama,8.0,89757,https://www.imdb.com/title/tt0084503
tt0265349,The Mothman Prophecies,The Mothman Prophecies,2002,119.0,Drama,6.4,89710,https://www.imdb.com/title/tt0265349
tt8359848,Climax,Climax,2018,97.0,Drama,6.9,89629,https://www.imdb.com/title/tt8359848
tt0815245,The Uninvited,The Uninvited,2009,87.0,Drama,6.3,89218,https://www.imdb.com/title/tt0815245
tt0117333,Phenomenon,Phenomenon,1996,123.0,Drama,6.5,89206,https://www.imdb.com/title/tt0117333
tt0307479,Solaris,Solaris,2002,99.0,Drama,6.2,89157,https://www.imdb.com/title/tt0307479
tt0113409,In the Mouth of Madness,In the Mouth of Madness,1994,95.0,Drama,7.1,89093,https://www.imdb.com/title/tt0113409
tt4540710,Miss Sloane,Miss Sloane,2016,132.0,Drama,7.5,88729,https://www.imdb.com/title/tt4540710
tt2226597,The Mountain Between Us,The Mountain Between Us,2017,112.0,Drama,6.4,88279,https://www.imdb.com/title/tt2226597
tt2436386,Project Almanac,Project Almanac,2015,106.0,Drama,6.4,88114,https://www.imdb.com/title/tt2436386
tt0087803,1984,Nineteen Eighty-Four,1984,113.0,Drama,7.0,88007,https://www.imdb.com/title/tt0087803
tt3713166,Unfriended,Unfriended,2014,83.0,Drama,5.6,87215,https://www.imdb.com/title/tt3713166
tt0107211,Indecent Proposal,Indecent Proposal,1993,117.0,Drama,6.0,86653,https://www.imdb.com/title/tt0107211
tt2649554,Midnight Special,Midnight Special,2016,112.0,Drama,6.6,86593,https://www.imdb.com/title/tt2649554
tt6265828,A Ghost Story,A Ghost Story,2017,92.0,Drama,6.8,86503,https://www.imdb.com/title/tt6265828
tt0120631,Ever After: A Cinderella Story,Ever After: A Cinderella Story,1998,121.0,Drama,7.1,86222,https://www.imdb.com/title/tt0120631
tt7282468,Burning,Beoning,2018,148.0,Drama,7.4,85662,https://www.imdb.com/title/tt7282468
tt0112722,Copycat,Copycat,1995,123.0,Drama,6.6,85588,https://www.imdb.com/title/tt0112722
tt0477071,Premonition,Premonition,2007,96.0,Drama,5.9,85577,https://www.imdb.com/title/tt0477071
tt0112870,Dilwale Dulhania Le Jayenge,Dilwale Dulhania Le Jayenge,1995,181.0,Drama,8.0,85361,https://www.imdb.com/title/tt0112870
tt0419887,The Kite Runner,The Kite Runner,2007,128.0,Drama,7.6,85213,https://www.imdb.com/title/tt0419887
tt0370986,Mysterious Skin,Mysterious Skin,2004,105.0,Drama,7.6,85182,https://www.imdb.com/title/tt0370986
tt1840417,The Words,The Words,2012,102.0,Drama,7.0,84581,https://www.imdb.com/title/tt1840417
tt1582507,House at the End of the Street,House at the End of the Street,2012,101.0,Drama,5.5,84518,https://www.imdb.com/title/tt1582507
